case_id,parameter,scenario,parameter_value,time_s,T_core_C,T_skin_C,T_layer1_C,T_pcm_C,T_layer3_C,skin_blood_flow_eq_L_m2_h,skin_blood_flow_actual_L_m2_h,d_skin_blood_flow_dt_L_m2_h_s,tau_blood_flow_s,alpha_skin,d_alpha_skin_dt_1_s,C_core_J_K,C_skin_J_K,q_cs_W_m2,q_res_lat_W_m2,q_res_sens_W_m2,q_res_total_W_m2,q_s1_W_m2,q_12_W_m2,q_23_W_m2,q_3inf_W_m2,h_in_W_m2K,h_nat_W_m2K,h_forced_W_m2K,h_out_W_m2K,wind_speed_m_s,metabolic_rate_W_m2,c_eff_pcm_J_kgK,pcm_phase_fraction,pcm_latent_released_J,dm_core_to_skin_kg_s,enthalpy_mass_transfer_W,energy_balance_residual_J
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24240,27.5481013963,11.1895138829,-29.5687772252,-30.9242859808,-31.9124320411,0.514065691712,0.514746075772,-1.13397343196e-05,60,0.719112647662,6.98155017192e-06,58817.8115795,150582.18842,96.166405351,9.4116,9.6348,19.0464,159.744310971,159.84033881,159.903676692,159.956018931,4,4.01357555397,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000418893010315,40.273577857,-1.89361709449
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24270,27.5293857954,11.1733561528,-29.572071477,-30.9271522908,-31.9149863216,0.513727034099,0.514406190741,-1.13192773655e-05,60,0.719321969825,6.97326339294e-06,58773.9795186,150626.020481,96.1449032102,9.4116,9.6348,19.0464,159.693895033,159.789876315,159.853183484,159.905500339,4,4.01325861653,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000418395803576,40.1984464265,-1.89361709356
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24300,27.5106743824,11.1572062378,-29.5753641322,-30.9300172114,-31.9175393639,0.51338898587,0.514066918553,-1.12988780521e-05,60,0.719531043628,6.96499279829e-06,58730.1994644,150669.800536,96.1233934273,9.4116,9.6348,19.0464,159.643503467,159.739438246,159.802714737,159.855006238,4,4.01294175769,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000417899567898,40.12347929,-1.89361709077
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24330,27.4919671863,11.1410641289,-29.5786551926,-30.9328807442,-31.9200911693,0.513051545316,0.513728257484,-1.12785361265e-05,60,0.719739869554,6.95673832352e-06,58686.4713153,150713.528685,96.101876192,9.4116,9.6348,19.0464,159.593136246,159.689024575,159.752270423,159.8045366,4,4.01262497733,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000417404299411,40.048675907,-1.89361709077
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24360,27.4732642364,11.1249298173,-29.5819446602,-30.9357428907,-31.9226417392,0.512714710734,0.513390205814,-1.12582513375e-05,60,0.719948448088,6.94849990455e-06,58642.7949704,150757.20503,96.0803516928,9.4116,9.6348,19.0464,159.542793341,159.638635275,159.701850515,159.754091395,4,4.01230827535,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000416909994273,39.9740357397,-1.89361708891
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24390,27.4545655614,11.1088032943,-29.5852325366,-30.9386036525,-31.9251910751,0.512378480428,0.513052761835,-1.12380234355e-05,60,0.720156779708,6.94027747771e-06,58599.170329,150800.829671,96.0588201172,9.4116,9.6348,19.0464,159.492474726,159.588270317,159.651454984,159.703670598,4,4.01199165165,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000416416648662,39.8995582536,-1.89361708798
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24420,27.4358711901,11.0926845511,-29.5885188237,-30.9414630312,-31.9277391785,0.512042852711,0.512715923842,-1.12178521722e-05,60,0.720364864896,6.93207097967e-06,58555.5972909,150844.402709,96.0372816516,9.4116,9.6348,19.0464,159.442180374,159.537929674,159.601083804,159.653274179,4,4.0116751061,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.00041592425878,39.8252429167,-1.89361708891
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24450,27.4171811512,11.0765735793,-29.5918035233,-30.9443210284,-31.9302860506,0.511707825902,0.51237969014,-1.11977373011e-05,60,0.720572704126,6.92388034752e-06,58512.075756,150887.924244,96.0157364812,9.4116,9.6348,19.0464,159.391910258,159.487613319,159.550736946,159.602902111,4,4.01135863861,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000415432820851,39.7510891999,-1.89361708704
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24480,27.3984954731,11.0604703702,-29.5950866372,-30.9471776457,-31.9328316928,0.511373398328,0.512044059042,-1.11776785768e-05,60,0.720780297874,6.91570551871e-06,58468.6056251,150931.394375,95.9941847902,9.4116,9.6348,19.0464,159.341664352,159.437321226,159.500414383,159.552554367,4,4.01104224907,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000414942331122,39.6770965771,-1.89361708518
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24510,27.3798141842,11.0443749153,-29.5983681672,-30.9500328845,-31.9353761066,0.511039568321,0.511709028867,-1.11576757558e-05,60,0.720987646614,6.90754643105e-06,58425.1867989,150974.813201,95.9726267618,9.4116,9.6348,19.0464,159.291442629,159.387053367,159.450116089,159.50223092,4,4.01072593738,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000414452785863,39.603264525,-1.89361708518
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24540,27.3611373127,11.0282872061,-29.601648115,-30.9528867464,-31.9379192933,0.510706334225,0.51137459794,-1.11377285956e-05,60,0.721194750817,6.89940302274e-06,58381.8191789,151018.180821,95.9510625781,9.4116,9.6348,19.0464,159.241245062,159.336809717,159.399842037,159.451931742,4,4.01040970344,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000413964181364,39.5295925228,-1.89361708611
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24570,27.3424648867,11.0122072344,-29.6049264823,-30.9557392329,-31.9404612543,0.510373694385,0.511040764597,-1.11178368556e-05,60,0.721401610952,6.89127523234e-06,58338.5026667,151061.497333,95.92949242,9.4116,9.6348,19.0464,159.191071627,159.286590248,159.349592199,159.401656806,4,4.01009354714,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000413476513941,39.456080053,-1.89361708425
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24600,27.3237969342,10.9961349918,-29.6082032709,-30.9585903456,-31.9430019908,0.510041647159,0.510707527177,-1.10980002964e-05,60,0.721608227487,6.88316299879e-06,58295.2371643,151104.762836,95.9079164676,9.4116,9.6348,19.0464,159.140922297,159.236394934,159.299366551,159.351406087,4,4.00977746838,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000412989779927,39.3827266004,-1.89361708332
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24630,27.305133483,10.98007047,-29.6114784825,-30.9614400858,-31.9455415043,0.509710190909,0.51037488403,-1.107821868e-05,60,0.721814600887,6.87506626136e-06,58252.0225743,151147.977426,95.8863348998,9.4116,9.6348,19.0464,159.090797047,159.18622375,159.249165065,159.301179558,4,4.00946146706,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000412503975682,39.3095316527,-1.89361708611
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24660,27.2864745607,10.9640136608,-29.6147521187,-30.9642884552,-31.9480797961,0.509379324003,0.510042833509,-1.105849177e-05,60,0.722020731617,6.86698495972e-06,58208.8587995,151191.141201,95.8647478944,9.4116,9.6348,19.0464,159.040695851,159.136076669,159.198987715,159.250977192,4,4.00914554309,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000412019097583,39.2364947003,-1.89361708518
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24690,27.267820195,10.9479645562,-29.6180241814,-30.9671354552,-31.9506168675,0.509049044819,0.509711373979,-1.10388193312e-05,60,0.722226620138,6.85891903388e-06,58165.7457431,151234.254257,95.8431556282,9.4116,9.6348,19.0464,158.990618683,159.085953667,159.148834476,159.200798963,4,4.00882969637,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000411535142033,39.1636152364,-1.89361708798
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24720,27.2491704132,10.931923148,-29.6212946722,-30.9699810872,-31.9531527197,0.508719351739,0.509380503807,-1.10192011301e-05,60,0.722432266912,6.8508684242e-06,58122.6833087,151277.316691,95.8215582771,9.4116,9.6348,19.0464,158.94056552,159.035854717,159.098705321,159.150644846,4,4.0085139268,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000411052105452,39.0908927568,-1.89361708146
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24750,27.2305252426,10.9158894281,-29.6245635927,-30.9728253527,-31.9556873541,0.508390243155,0.509050221371,-1.09996369342e-05,60,0.722637672396,6.84283307141e-06,58079.6714002,151320.3286,95.7999560159,9.4116,9.6348,19.0464,158.890536335,158.985779795,159.048600226,159.100514815,4,4.00819823429,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000410569984284,39.01832676,-1.89361708239
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24780,27.2118847104,10.8998633888,-29.6278309446,-30.9756682532,-31.958220772,0.508061717462,0.508720525053,-1.09801265128e-05,60,0.722842837048,6.83481291657e-06,58036.7099221,151363.290078,95.7783490182,9.4116,9.6348,19.0464,158.840531105,158.935728875,158.998519166,159.050408845,4,4.00788261874,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000410088774994,38.945916747,-1.89361708146
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24810,27.1932488437,10.883845022,-29.6310967296,-30.9785097901,-31.9607529747,0.507733773066,0.508391413245,-1.09606696362e-05,60,0.723047761323,6.82680790111e-06,57993.798779,151406.201221,95.7567374568,9.4116,9.6348,19.0464,158.790549804,158.885701932,158.948462114,159.000326909,4,4.00756708006,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000409608474067,38.8736622216,-1.89361708052
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24840,27.1746176693,10.8678343198,-29.6343609492,-30.9813499648,-31.9632839634,0.507406408377,0.508062884342,-1.09412660762e-05,60,0.723252445673,6.8188179668e-06,57950.9378761,151449.062124,95.7351215035,9.4116,9.6348,19.0464,158.740592409,158.835698943,158.898429046,158.950268984,4,4.00725161816,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000409129078008,38.8015626902,-1.89361707866
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24870,27.155991214,10.8518312746,-29.6376236052,-30.9841887787,-31.9658137393,0.507079621813,0.507734936749,-1.09219156061e-05,60,0.723456890551,6.81084305575e-06,57908.1271186,151491.872881,95.7135013288,9.4116,9.6348,19.0464,158.690658895,158.785719881,158.848419938,158.900235044,4,4.00693623295,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000408650583345,38.7296176617,-1.89361707959
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24900,27.1373695044,10.8358358786,-29.640884699,-30.9870262332,-31.9683423038,0.506753411797,0.507407568877,-1.09026180004e-05,60,0.723661096406,6.80288311042e-06,57865.3664126,151534.633587,95.6918771025,9.4116,9.6348,19.0464,158.640749238,158.735764724,158.798434765,158.850225064,4,4.00662092433,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000408172986625,38.6578266477,-1.89361708239
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24930,27.1187525671,10.8198481241,-29.6441442324,-30.9898623298,-31.9708696581,0.506427776761,0.507080779143,-1.08833730348e-05,60,0.723865063687,6.79493807361e-06,57822.655664,151577.344336,95.6702489934,9.4116,9.6348,19.0464,158.590863414,158.685833446,158.748473502,158.80023902,4,4.00630569221,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000407696284416,38.5861891621,-1.89361708425
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24960,27.1001404285,10.8038680034,-29.6474022069,-30.9926970697,-31.9733958034,0.506102715141,0.506754565971,-1.08641804867e-05,60,0.724068792839,6.78700788843e-06,57779.9947795,151620.00522,95.648617169,9.4116,9.6348,19.0464,158.541001401,158.635926024,158.698536125,158.750276887,4,4.00599053652,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000407220473306,38.5147047217,-1.89361708704
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,24990,27.0815331147,10.787895509,-29.650658624,-30.9955304545,-31.9759207409,0.505778225383,0.506428927792,-1.08450401344e-05,60,0.724272284308,6.77909249837e-06,57737.3836659,151662.616334,95.6269817961,9.4116,9.6348,19.0464,158.491163173,158.586042434,158.64862261,158.700338641,4,4.00567545716,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000406745549902,38.4433728455,-1.89361708518
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25020,27.062930652,10.7719306335,-29.6539134854,-30.9983624853,-31.9784444719,0.505454305937,0.506103863043,-1.08259517577e-05,60,0.724475538536,6.77119184722e-06,57694.8222305,151705.177769,95.6053430405,9.4116,9.6348,19.0464,158.441348708,158.536182652,158.598732934,158.650424259,4,4.00536045405,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000406271510833,38.3721930552,-1.89361708146
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25050,27.0443330663,10.7559733693,-29.6571667926,-31.0011931637,-31.9809669976,0.50513095526,0.505779370168,-1.08069151378e-05,60,0.724678555966,6.76330587911e-06,57652.3103808,151747.689619,95.5837010668,9.4116,9.6348,19.0464,158.391557983,158.486346655,158.548867072,158.600533716,4,4.0050455271,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000405798352747,38.3011648749,-1.89361708425
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25080,27.0257403835,10.740023709,-29.6604185471,-31.0040224909,-31.983488319,0.504808171816,0.505455447619,-1.0787930057e-05,60,0.724881337035,6.75543453851e-06,57609.8480248,151790.151975,95.5620560389,9.4116,9.6348,19.0464,158.341790975,158.436534419,158.499025002,158.550666988,4,4.00473067622,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000405326072311,38.2302878312,-1.89361708146
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25110,27.0071526293,10.7240816454,-29.6636687504,-31.0068504683,-31.9860084376,0.504485954074,0.505132093852,-1.0768996299e-05,60,0.725083882184,6.7475777702e-06,57567.4350708,151832.564929,95.5404081195,9.4116,9.6348,19.0464,158.292047661,158.386745923,158.449206699,158.500824053,4,4.00441590134,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000404854666212,38.1595614532,-1.89361708425
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25140,26.9885698295,10.708147171,-29.6669174042,-31.0096770972,-31.9885273544,0.504164300511,0.50480930733,-1.07501136486e-05,60,0.725286191847,6.73973551929e-06,57525.0714273,151874.928573,95.5187574704,9.4116,9.6348,19.0464,158.242328018,158.336981141,158.399412141,158.451004886,4,4.00410120237,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000404384131158,38.0889852723,-1.89361708332
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25170,26.9699920095,10.6922202787,-29.6701645098,-31.0125023788,-31.9910450705,0.50384320961,0.504487086524,-1.0731281892e-05,60,0.725488266459,6.73190773121e-06,57482.7570034,151917.242997,95.4971042526,9.4116,9.6348,19.0464,158.192632024,158.287240052,158.349641304,158.401209464,4,4.00378657924,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000403914463873,38.0185588225,-1.89361708518
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25200,26.9514191946,10.6763009613,-29.6734100688,-31.0153263146,-31.9935615872,0.503522679861,0.50416542991,-1.07125008167e-05,60,0.725690106455,6.72409435172e-06,57440.4917084,151959.508292,95.4754486259,9.4116,9.6348,19.0464,158.142959657,158.237522633,158.299894166,158.351437765,4,4.00347203185,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000403445661103,37.9482816399,-1.89361708239
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25230,26.9328514102,10.6603892116,-29.6766540826,-31.0181489058,-31.9960769057,0.503202709758,0.50384433597,-1.06937702113e-05,60,0.725891712264,6.71629532688e-06,57398.2754519,152001.724548,95.4537907493,9.4116,9.6348,19.0464,158.093310894,158.187828862,158.250170705,158.301689766,4,4.00315756014,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000402977719613,37.8781532634,-1.89361708239
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25260,26.9142886814,10.6444850226,-29.6798965528,-31.0209701537,-31.998591027,0.502883297803,0.503523803195,-1.06750898656e-05,60,0.726093084317,6.70851060309e-06,57356.108144,152043.891856,95.4321307807,9.4116,9.6348,19.0464,158.043685713,158.138158716,158.200470896,158.251965444,4,4.00284316402,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000402510636185,37.808173234,-1.89361708146
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25290,26.8957310331,10.6285883871,-29.6831374808,-31.0237900596,-32.0011039523,0.502564442504,0.503203830078,-1.06564595709e-05,60,0.726294223043,6.70074012703e-06,57313.9896949,152086.010305,95.4104688774,9.4116,9.6348,19.0464,157.994084094,158.088512173,158.150794719,158.202264776,4,4.00252884342,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000402044407622,37.7383410951,-1.89361708239
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25320,26.8771784903,10.6126992983,-29.6863768681,-31.0266086247,-32.0036156827,0.502246142375,0.502884415122,-1.06378791193e-05,60,0.726495128867,6.69298384572e-06,57271.9200153,152128.079985,95.3888051953,9.4116,9.6348,19.0464,157.944506013,158.038889211,158.101142151,158.152587741,4,4.00221459826,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000401579030743,37.6686563925,-1.89361708239
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25350,26.8586310777,10.5968177493,-29.6896147161,-31.0294258503,-32.0061262194,0.501928395936,0.502565556834,-1.06193483045e-05,60,0.726695802215,6.68524170648e-06,57229.8990162,152170.100984,95.3671398896,9.4116,9.6348,19.0464,157.894951449,157.989289809,158.051513171,158.102934315,4,4.00190042846,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000401114502389,37.5991186741,-1.89361707959
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25380,26.84008882,10.580943733,-29.6928510262,-31.0322417376,-32.0086355635,0.501611201714,0.502247253729,-1.06008669212e-05,60,0.72689624351,6.67751365694e-06,57187.926609,152212.073391,95.3454731147,9.4116,9.6348,19.0464,157.845420382,157.939713944,158.001907755,158.053304477,4,4.00158633395,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000400650819417,37.5297274905,-1.89361708146
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25410,26.8215517416,10.5650772428,-29.6960857999,-31.0350562879,-32.011143716,0.501294558241,0.501929504327,-1.05824347652e-05,60,0.727096453175,6.66979964503e-06,57146.0027052,152253.997295,95.3238050238,9.4116,9.6348,19.0464,157.79591279,157.890161596,157.952325883,158.003698205,4,4.00127231466,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000400187978702,37.4604823942,-1.89361707866
tau_blood_flow_lower_reference,tau_blood_flow,lower_reference,60,25440,26.8030198671,10.5492182718,-29.6993190385,-31.0378695024,-32.0136506781,0.500978464055,0.501612307153,-1.05640516337e-05,60,0.727296431629,6.66209961897e-06,57104.127217,152295.872783,95.3021357694,9.4116,9.6348,19.0464,157.746428651,157.840632742,157.902767532,157.954115478,4,4.00095837051,20.9578147716,20.9578147716,3,93,2400,1,55802.4905786,0.000399725977138,37.3913829402,-1.89361707773
